,BreweryName,BreweryType,Latitude,Longitude,County,State
4112,Fremont Brewing Co,regional,47.64919175,-122.3444367,King,WA
4113,Friday Harbor Brewing,micro,48.5302680302843,-123.022332659091,San Juan,WA
4114,Geaux Brewing LLC,brewpub,47.3076745714286,-122.223720918367,King,WA
4115,Georgetown Brewing Co,regional,47.5552618,-122.3256809,King,WA
4116,Ghost Runners Brewery,micro,45.6678127,-122.639599,Clark,WA
4117,Ghostfish Brewing Company,micro,47.5763508,-122.3338908,King,WA
4118,Gig Harbor Brewing,micro,47.2280589591837,-122.477272122449,Pierce,WA
4119,Grains of Wrath Brewing,brewpub,45.5857341,-122.4056003,Clark,WA
4120,Green Oak Brewing,brewpub,46.210051,-119.770737408163,Benton,WA
4121,Gruff Brewing Company,micro,48.7472243,-122.4822547,Whatcom,WA
4122,Haas Innovations Brewing LLC,micro,46.617844,-120.530565,Yakima,WA
4123,Hale's Ales Brewery and Pub,micro,47.6592451,-122.36559094051,King,WA
4124,Haywire Brewing Company,micro,47.8860915,-122.0812498,Snohomish,WA
4125,Hemlock State Brewing Company,micro,47.7616169220104,-122.331134015984,King,WA
4126,Herbert B. Friendly Brewing,micro,47.4760991775467,-122.205605,King,WA
4127,Hideaway Brewing Co,micro,47.3206933,-122.1764384,King,WA
4128,Hoh River Brewery,micro,47.025431955102,-122.935621808163,Thurston,WA
4129,Holy Mountain Brewing Co,micro,47.6308277,-122.3745615,King,WA
4130,Hop Nation Brewing Company,micro,46.6018934016323,-120.509732105128,Yakima,WA
4131,Hopped Up Brewing Company,micro,47.6571208,-117.2178526,Spokane,WA
4132,Hopworks Urban Brewery - Vancouver,micro,45.6202601,-122.5483264,Clark,WA
4133,Hoquiam Brewing Company,micro,46.975367122449,-123.886561244898,Grays Harbor,WA
4134,Icicle Brewing Co,brewpub,47.5962501,-120.6597193,Chelan,WA
4135,Illuminati Brewing Company,brewpub,48.7838573030303,-122.456005606061,Whatcom,WA
4136,Iron Goat Brewing,brewpub,47.6545287766289,-117.43128255014,Spokane,WA
4137,Island Hoppin' Brewery,micro,48.7026805323222,-122.915252600923,San Juan,WA
4138,Kulshan Brewing Co,micro,48.7601273,-122.4645645,Whatcom,WA
4139,Kulshan Brewing Co - K2,micro,48.7576734843602,-122.453928093663,Whatcom,WA
4140,Lake Stevens Brewing Company,micro,48.0161107156973,-122.063255244378,Snohomish,WA
4141,Lantern Brewing,micro,47.6980806,-122.3455994,King,WA
4142,Laurelwood Public House and Brewery - NE,proprietor,47.7328255,-122.1460064,King,WA
4143,LoveCraft Brewing Co,micro,47.5664595,-122.6257694,Kitsap,WA
4144,Lucky Envelope Brewing,micro,47.6648583,-122.3691135,King,WA
4145,Machine House Brewery,micro,47.5502618,-122.3171301,King,WA
4146,Maelstrom Brewing Company,micro,47.6991435,-122.180943,King,WA
4147,McMenamins Olympic Club Brewery,brewpub,46.7167828,-122.9539398,Lewis,WA
4148,McMenamins On the Columbia Brewery,brewpub,45.61508455,-122.65296645,Clark,WA
4149,McMenamins Queen Anne Brewery,micro,47.6255427,-122.3520571,King,WA
4150,McMenamins Spar Cafe Brewery,brewpub,47.0449997425281,-122.901376762898,Thurston,WA
4151,Melvin Brewing Bellingham,brewpub,48.7621708979592,-122.485982020408,Whatcom,WA
4152,Menace Brewing,micro,48.7635508571429,-122.486221142857,Whatcom,WA
4153,Metier Brewing Company,micro,47.764220981136,-122.151561066024,King,WA
4154,Mile Post 111 Brewing,brewpub,47.5236059,-120.4700494,Chelan,WA
4155,Mill City Brew Werks,brewpub,45.585626,-122.404172,Clark,WA
4156,Millwood Brewing Company,micro,47.6854110818881,-117.283754999094,Spokane,WA
4157,Mirage Beer Co.,proprietor,47.2815166666667,-122.491468333333,Pierce,WA
4158,Mollusk Brewing,brewpub,47.6269357,-122.3425442,King,WA
4159,Naked City Brewing Co,brewpub,47.6918221,-122.3550832,King,WA
4160,Narrows Brewing Company,micro,47.2428871,-122.5022378,Pierce,WA
4161,Nisqually Valley Brewing,micro,46.9464943737374,-122.614652080808,Thurston,WA
4162,No Boat Brewing Company,micro,47.5291711157895,-121.872184684211,King,WA
4163,North Fork Brewing Co,brewpub,48.833032,-122.243112,Whatcom,WA
4164,North Jetty Brewing,micro,46.333147,-124.0545827,Pacific,WA
4165,Northwood Public House & Brewery,brewpub,45.77521745,-122.523278621773,Clark,WA
4166,Obec Brewing,micro,47.6666586,-122.3725178,King,WA
4167,Odd Otter Brewing Company,micro,47.250289,-122.437927,Pierce,WA
4168,Odin Brewing Co,brewpub,47.4586237,-122.2520643,King,WA
4169,Off Camber Brewing,micro,47.1989594,-122.2772454,Pierce,WA
4170,Orlison Brewing Company,micro,47.6403069,-117.5924443,Spokane,WA
4171,Outer Planet Craft Brewing,micro,47.6180009,-122.3167381,King,WA
4172,Outlander Brewery & Pub,brewpub,47.6523014,-122.3555596,King,WA
4173,Paper Street Brewing Company,brewpub,46.274953,-119.274455,Benton,WA
4174,Parker's Steakhouse and Brewery,brewpub,46.287285,-122.898886,Cowlitz,WA
4175,Pastime Brewery Bar and Grill,brewpub,48.9379707835242,-119.436309089229,Okanogan,WA
4176,Peddler Brewing,micro,47.6638679,-122.37703,King,WA
4177,Perihelion Brewery,brewpub,47.5784432,-122.3118193,King,WA
4178,Pike Brewing Co,micro,47.6082151,-122.3397179,King,WA
4179,Populuxe Brewing,micro,47.6645382,-122.3680288,King,WA
4180,Postdoc Brewing Company,micro,47.6639200774772,-122.105077242071,King,WA
4181,Propolis Brewing LLC,micro,48.1091519285644,-122.773444081983,Jefferson,WA
4182,Quartzite Brewing Company,micro,48.27618,-117.71646,Stevens,WA
4183,Quirk Brewing,micro,46.0913886,-118.2755318,Walla Walla,WA
4184,Rail Hop'n Brewing Co,micro,47.3120418986318,-122.229088452132,King,WA
4185,RAM Restaurant and Brewery - Lakewood,brewpub,47.166010428089,-122.515613205311,Pierce,WA
4186,RAM Restaurant and Brewery - Production,micro,47.211482,-122.48489,Pierce,WA
4187,RAM Restaurant and Brewery - Seattle,brewpub,47.6641459,-122.2980609,King,WA
4188,RAM Restaurant and Brewery - Tacoma,brewpub,47.2797382,-122.474793030554,Pierce,WA
4189,Ravenna Brewing Company,micro,47.6682272,-122.299162006348,King,WA
4190,Redhook Brewery,regional,47.6144468,-122.3227119,King,WA
4191,Redifer Brewing Co,micro,46.6024019807137,-120.50572286356,Yakima,WA
4192,Reuben's Brews,micro,47.6655088,-122.3721641,King,WA
4193,Reuben's Brews Taproom,micro,47.6654087,-122.3732468,King,WA
4194,River City Brewing,micro,47.6560530833333,-117.432350833333,Spokane,WA
4195,River Mile 38 Brewing Co,micro,46.2054338,-123.3853742,Wahkiakum,WA
4196,River Time Brewing,brewpub,48.2490529141241,-121.602040168904,Snohomish,WA
4197,Rock Wood Fired Pizza & Brewery - Auburn,contract,47.2448314,-122.2095415,Pierce,WA
4198,Rock Wood Fired Pizza and Brewery - Lynnwood,contract,47.82048455,-122.287641610199,Snohomish,WA
4199,Rock Wood Fired Pizza and Brewery - Tacoma,contract,47.24409495,-122.439285342045,Pierce,WA
4200,Rocky Coulee Brewing,micro,47.3331973855202,-118.686746526088,Lincoln,WA
4201,Rooftop Brewing Co,micro,47.6557532,-122.3732188,King,WA
4202,Roslyn Brewing Co,micro,47.2222870970745,-120.99472475205,Kittitas,WA
4203,San Juan Island Brewing Company,brewpub,48.5327654137931,-123.015023275862,San Juan,WA
4204,Scuttlebutt Brewing Co,micro,47.9736304,-122.1943218,Snohomish,WA
4205,Seapine Brewing Company,micro,47.5760786,-122.335500297762,King,WA
4206,Shrub Steppe Smokehouse Brewery,brewpub,46.3204119,-119.2999357,Benton,WA
4207,Silver City Brewery,regional,47.56156065,-122.678010092627,Kitsap,WA
4208,Skagit River Brewery,brewpub,48.4193151,-122.3354271,Skagit,WA
4209,Slaughter County Brewing,brewpub,47.5426193131665,-122.62600103808,Kitsap,WA
4210,Slippery Pig Brewery,brewpub,47.73347675,-122.645983376879,Kitsap,WA
4211,Sluggo Brewing,micro,47.2553127,-122.472174,Pierce,WA
4212,Snipes Mountain Brewing Co,micro,46.3292117355135,-120.011490159278,Yakima,WA
4213,Snoqualmie Falls Brewing Co,brewpub,47.5286214,-121.82409766359,King,WA
4214,Sound Brewery,micro,47.7398382,-122.6596831,Kitsap,WA
4215,Square Wheel Brewing Co,micro,47.6980049576216,-117.253810663422,Spokane,WA
4216,Steam Donkey Brewing Co,micro,46.974242,-123.81773,Grays Harbor,WA
4217,Stones Throw Brewery,micro,48.718516,-122.497165,Whatcom,WA
4218,Stormy Mountain Brewing Company,brewpub,47.8401295,-120.0177327,Chelan,WA
4219,Stoup Brewing,micro,47.6666399,-122.3711883,King,WA
4220,Structures Brewing,micro,48.74988055,-122.474450699451,Whatcom,WA
4221,Swinnerton Brewery,micro,48.0554713187144,-122.171023514565,Snohomish,WA
4222,Tacoma Brewing Co.,micro,47.2525614141414,-122.443739818182,Pierce,WA
4223,Ten Pin Brewing - Production Facility,micro,47.1448735537829,-119.278173739206,Grant,WA
4224,Ten Pin Brewing Co,brewpub,47.145064411016,-119.278169917565,Grant,WA
4225,The Grain Shed,brewpub,47.6492778163265,-117.394823591837,Spokane,WA
4226,The Station U Brew,micro,47.1925251108079,-122.291349749659,Pierce,WA
4227,Three Bull Brewing Co,micro,47.934747456747,-122.091708591728,Snohomish,WA
4228,Timber Monster Brewing Company,micro,47.8624107598155,-121.816215806767,Snohomish,WA
4229,Trap Door Brewing,micro,45.6390464432333,-122.671309865441,Clark,WA
4230,Triple R Brewing,micro,47.6752147,-122.3178868,King,WA
4231,Trusty Brewing Co.,brewpub,45.6289331,-122.6707614,Clark,WA
4232,TTs Old Iron Brewery,micro,47.655247998136,-117.428165144901,Spokane,WA
4233,Urban Family Brewing,micro,47.6605861,-122.3902975,King,WA
4234,Valley House Brewing,brewpub,47.7431528571429,-121.985884591837,King,WA
4235,Varietal Beer Company,micro,46.3237031875,-120.0157684375,Yakima,WA
4236,Victor 23 Craft Brewery,brewpub,45.6426306,-122.6464236,Clark,WA
4237,Wander Brewing,micro,48.7541094693877,-122.473755877551,Whatcom,WA
4238,Wandering Hop Brewery,micro,46.6062721435261,-120.535661741211,Yakima,WA
4239,Well 80 Brewing Company,brewpub,47.0453448571429,-122.896428714286,Thurston,WA
4240,West Seattle Brewing Co,micro,47.5643605,-122.3776296,King,WA
4241,Whipsaw Brewing LLC,micro,46.9989453,-120.5552612,Kittitas,WA
4242,Whistle Punk Brewing Company,micro,47.6564232,-117.4267386,Spokane,WA
4243,White Bluffs Brewing,micro,46.3204119,-119.2999357,Benton,WA
4244,Wicked Teuton Brewing,micro,48.2872803489933,-122.659915832215,Island,WA
4245,Wingman Brewers,micro,47.24075878,-122.42911328,Pierce,WA
4246,Young Buck Brewing,micro,47.655247998136,-117.428165144901,Spokane,WA
4247,Abolitionist Ale Works,brewpub,39.2886720681818,-77.8607887954545,Jefferson,WV
4248,Bad Shepherd Beer Company,brewpub,38.3509494335983,-81.6361201460031,Kanawha,WV
4249,Banning's Inc,micro,38.281623,-80.851475518879,Nicholas,WV
4250,Big Timber Brewing,micro,38.9176560940239,-79.8514310851288,Randolph,WV
4251,Brew Keepers,micro,40.060033,-80.724448,Ohio,WV
4252,Brewstel,micro,38.923407,-79.849588,Randolph,WV
4253,Chestnut Brew Works,micro,39.6272755,-79.9507513,Monongalia,WV
4254,Dobra Zupas,brewpub,37.770874,-81.196413,Raleigh,WV
4255,Mash Brewing Company,micro,39.2892688163265,-77.8601513265306,Jefferson,WV
4256,Morgantown Brewing Co,brewpub,39.6305115,-79.9579978,Monongalia,WV
4257,Mountain State Brewing Co,micro,39.142037,-79.498521,Tucker,WV
4258,Parkersburg Brewing Co,brewpub,39.2670585714286,-81.5582302857143,Wood,WV
4259,Stumptown Ales,micro,39.1289987752652,-79.4646753971594,Tucker,WV
4260,The Peddler,brewpub,38.4216576938775,-82.4452719591837,Cabell,WV
4261,Wheeling Brewing Co,brewpub,40.0592514489796,-80.7242908163265,Ohio,WV
4262,1840 Brewing Company,micro,43.004362417813,-87.9060694231764,Milwaukee,WI
4263,3 Sheeps Brewing Co,micro,43.7738456122449,-87.730065244898,Sheboygan,WI
4264,841 Brewhouse,brewpub,42.8323014016847,-88.7142734423486,Walworth,WI
4265,8th Street Ale Haus,brewpub,43.7567439183673,-87.7130570204082,Sheboygan,WI
4266,Ale Asylum,regional,43.12046815,-89.3541628513683,Dane,WI
4267,ALT Brew / Greenview Brewing LLC,brewpub,43.1257630536673,-89.33026,Dane,WI
4268,"Angry Minnow, The",brewpub,46.0104853,-91.4887672,Sawyer,WI
4269,Appleton Beer Factory,brewpub,44.2617360204082,-88.4139147959184,Outagamie,WI
4270,Badger State Brewing Company,micro,44.4966971818182,-88.0513647272727,Brown,WI
4271,Bare Bones Brewery,brewpub,44.0785645737559,-88.5907535444312,Winnebago,WI
4272,Bavarian Bierhaus,brewpub,43.1141584541142,-87.9192300902041,Milwaukee,WI
4273,Benjamin Beer Co,micro,42.7264151187199,-87.78630171617,Racine,WI
4274,Black Husky Brewing LLC,micro,43.071024,-87.9000845699775,Milwaukee,WI
4275,Bobtown Brewhouse & Grill,brewpub,44.983639,-92.55599,St. Croix,WI
4276,"Brewery Creek Inn, Restaurant and Brewery",brewpub,42.8572996240752,-90.1771217926162,Iowa,WI
4277,Brewster Bros Brewing Co,micro,44.9317946202386,-91.3964659335745,Chippewa,WI
4278,Buffalo Water Beer Co,contract,43.0341323,-87.9092089,Milwaukee,WI
4279,Bull Falls Brewery LLC,micro,44.951511,-89.6174386,Marathon,WI
4280,Central Waters Brewing Co,regional,44.4422503,-89.2797018161119,Portage,WI
4281,Cercis Brewing Company,micro,43.339077877551,-89.0154292244898,Columbia,WI
4282,City Lights Brewing Co.,micro,43.0339815,-88.0118646,Milwaukee,WI
4283,City Service Brewing,micro,42.6802841836735,-90.1178715510204,Lafayette,WI
4284,Company Brewing Co,brewpub,43.0672919,-87.901820861198,Milwaukee,WI
4285,Copper State Brewing Co,brewpub,44.5189616395188,-88.0191605414824,Brown,WI
4286,Courthouse Pub,brewpub,44.089506375,-87.657895875,Manitowoc,WI
4287,Cross Plains Brewery Inc.,contract,43.1142776522926,-89.6529392177922,Dane,WI
4288,Dave's Brew Farm,micro,44.959339,-92.176188,St. Croix,WI
4289,Dead Bird Brewing Company,contract,43.0662949,-89.305331202224,Dane,WI
4290,Delafield Brewhaus,brewpub,43.048373,-88.350304,Waukesha,WI
4291,District 14 Brewery & Pub,brewpub,42.9581912,-87.9095587,Milwaukee,WI
4292,Eagle Park Brewing Company,brewpub,43.0542106,-87.9014396124632,Milwaukee,WI
4293,Earth Rider Brewing Co,micro,46.7352811632653,-92.1011774897959,Douglas,WI
4294,Fat Boy Brewing Co,contract,42.9922707920844,-88.013008100964,Milwaukee,WI
4295,Ffats Brewing Co - Production Only,micro,44.3712155010867,-91.3167513033617,Trempealeau,WI
4296,Fifth Ward Brewing Company,micro,44.0206919,-88.5408574,Winnebago,WI
4297,Flix Brewhouse - Madison,brewpub,43.1283021039365,-89.3040968034347,Dane,WI
4298,Fountain City Brewing Co / Monarch Public House,contract,44.1312440098884,-91.717370392497,Buffalo,WI
4299,Fox River Brewing Co,brewpub,44.036512,-88.560941,Winnebago,WI
4300,Furthermore Beer,contract,44.2927912590671,-90.8511552303856,Jackson,WI
4301,Gathering Place Brewing Company,micro,43.0857358979592,-87.9010744489796,Milwaukee,WI
4302,Great Dane Pub and Brewing Co -- Hilldale,brewpub,43.0706137534088,-89.4524381815434,Dane,WI
4303,Great Dane Pub and Brewing Co- Wausau,brewpub,44.9511963,-89.6648256841412,Marathon,WI
4304,"Grumpy Troll, The",micro,43.0084144285714,-89.7383040408163,Dane,WI
4305,Highholder Brewing Company,micro,43.9938571836735,-88.5425973061224,Winnebago,WI
4306,Hillsboro Brewing Company,brewpub,43.6506641632653,-90.3398480714286,Vernon,WI
4307,Hop Haus Brewing Co,brewpub,42.9880348555556,-89.5335302111111,Dane,WI
4308,Hops and Leisure,contract,43.0922443643863,-88.4785190960753,Waukesha,WI
4309,House of Brews,micro,43.0662949,-89.305331202224,Dane,WI
4310,Inventors Brewpub,brewpub,43.3919503946063,-87.8670010500134,Ozaukee,WI
4311,Jacob Leinenkugel Brewing Co,large,44.944606,-91.396442,Chippewa,WI
4312,K Point Brewing,brewpub,44.8111483394508,-91.4963440532083,Eau Claire,WI
4313,Karben4 Brewing,micro,43.126221,-89.3257324806858,Dane,WI
4314,Knuth Brewing Company,brewpub,43.8446401,-88.8386613,Fond du Lac,WI
4315,Kozy Yak Brewery & Fresar Winery,brewpub,44.6293434285714,-89.3091476326531,Portage,WI
4316,Kul Brewing,contract,43.8024902889693,-91.2535935333311,La Crosse,WI
4317,Lake Louie Brewing Co,micro,43.1729971906664,-89.9322691785827,Iowa,WI
4318,Legends Brewhouse and Eatery (#2),brewpub,44.4281921275168,-88.0641076442953,Brown,WI
4319,Leinenkugel's 10th Street Brewery,large,43.05050335,-87.9245508313463,Milwaukee,WI
4320,Like Minds Brewing Co.,micro,43.0542106,-87.9014396124632,Milwaukee,WI
4321,Lion's Tail Brewing,brewpub,44.1863130306122,-88.461836,Winnebago,WI
4322,Lucette Brewing Co,micro,44.875861,-91.940075,Dunn,WI
4323,Lucky's 1313 Brewpub,brewpub,43.0676614390108,-89.407658381214,Dane,WI
4324,Melms Brewing Co,proprietor,43.1107502846124,-88.3331145892884,Waukesha,WI
4325,Mel's Micro,brewpub,43.3294383,-90.3868474,Richland,WI
4326,MillerCoors Brewing Co - Milwaukee,large,43.0420798126358,-87.9663367938432,Milwaukee,WI
4327,Milwaukee Brewing Co - Production facility,micro,43.02500965,-87.9130368185914,Milwaukee,WI
4328,Milwaukee Brewing Company,micro,43.02500965,-87.9130368185914,Milwaukee,WI
4329,Milwaukee Premium Brewing Co,contract,43.1384574323742,-87.9486092998057,Milwaukee,WI
4330,New Glarus Brewing Co,regional,42.8095311,-89.6312918,Green,WI
4331,Next Door Brewing Company,brewpub,43.09371275,-89.3457201808979,Dane,WI
4332,Noble Roots Brewing,micro,44.51462,-87.996992,Brown,WI
4333,Octopi Brewing / Untitled Art,micro,43.1858364,-89.4223579,Dane,WI
4334,Old Bavarian Brewing Co,contract,44.217357,-88.416059,Winnebago,WI
4335,One Barrel Brewing Company,micro,43.09180985,-89.3549947891516,Dane,WI
4336,Pabst Milwaukee Brewery,large,43.04554365,-87.9255251006808,Milwaukee,WI
4337,Pearl Street Brewery,micro,43.835173,-91.2352633365263,La Crosse,WI
4338,Petskull Brewing,micro,44.0940222040816,-87.659310122449,Manitowoc,WI
4339,Pigeon River Brewing,brewpub,44.6798648532707,-88.889789775842,Shawano,WI
4340,Pitchfork Brewing,micro,44.9654252,-92.683543042585,St. Croix,WI
4341,Plymouth Brewing Co,micro,43.7477014,-87.9776737,Sheboygan,WI
4342,Potosi Brewing Co,micro,42.6755069,-90.7248719244345,Grant,WI
4343,Potosi Brewing Production Facility,micro,42.7318273846154,-87.7836648,Racine,WI
4344,RâNoggin Brewing,micro,42.5762412514599,-87.9532177992012,Kenosha,WI
4345,Racine Brewing Co,micro,42.7305074081633,-87.7833925714286,Racine,WI
4346,Railhouse Restaurant and Brewery,brewpub,45.085149,-87.6543602,Marinette,WI
4347,Raw Deal,brewpub,44.8773142,-91.9298545,Dunn,WI
4348,Red Eye Brewing Co,brewpub,44.9588496,-89.6228425,Marathon,WI
4349,Rhinelander Brewing Co,contract,45.637332877551,-89.4126462244898,Oneida,WI
4350,Riverside Brewery &  Restaurant,brewpub,43.4216479183673,-88.181280877551,Washington,WI
4351,Rock County Brewing Company,micro,42.6835456515041,-89.0217731417567,Rock,WI
4352,Rockhound Brewing Co,brewpub,43.0623835512821,-89.4006464102564,Dane,WI
4353,Rocky Reef Brewing Company,micro,45.895883,-89.695183,Oneida,WI
4354,Rowlands Calumet Brewery Co,micro,44.0293888,-88.1632129,Calumet,WI
4355,Rustic Road Brewing Co,micro,42.5839921519281,-87.8184826109322,Kenosha,WI
4356,Sand Creek Brewing Co,micro,44.2927912590671,-90.8511552303856,Jackson,WI
4357,Sawmill Brewing Co,micro,45.1885922323232,-89.6830877979798,Lincoln,WI
4358,Sawmill Pizza and Brew Shed,brewpub,45.252594,-92.29614,Polk,WI
4359,Second Salem Brewing Company,brewpub,42.8327498979592,-88.7317525714286,Walworth,WI
4360,South Shore Brewery,micro,46.5872012268752,-90.8927798439729,Ashland,WI
4361,South Shore Brewery - Washburn,micro,46.6706142686684,-90.9011646443901,Bayfield,WI
4362,St. Francis Brewing Company,brewpub,42.97452,-87.875747,Milwaukee,WI
4363,Starboard Brewing Co,brewpub,44.8354098372093,-87.3775298372093,Door,WI
4364,Green Bus Brewing,brewpub,34.7301050335608,-86.5840513571761,Madison,AL
4365,Baleen Brewing Co.,planning,55.3430696,-131.6466819,Ketchikan Gateway,AK
4366,Stillmank Brewing Company,micro,44.5044596,-87.9783883301305,Brown,WI
4367,Sunshine Brewing Company,micro,43.0791730977934,-88.9129639698996,Jefferson,WI
4368,Swinging Bridge Brewing Co,brewpub,44.8577474285714,-92.6262914897959,Pierce,WI
4369,SwitchGear Brewing Co,micro,43.834243,-88.019601,Sheboygan,WI
4370,The Brewing Projekt,micro,44.8189402440188,-91.5095090773519,Eau Claire,WI
4371,Third Space Brewing,micro,43.0346679,-87.9146199,Milwaukee,WI
4372,Thirsty Pagan Brewing Co,brewpub,46.7267785,-92.1021385,Douglas,WI
4373,Tribute Brewing Co,micro,45.9293506182914,-89.2579185042039,Vilas,WI
4374,Turtle Stack Brewery,micro,43.8130152831456,-91.2539366035481,La Crosse,WI
4375,Tyranena Brewing Co,micro,43.0861774,-88.8965312,Jefferson,WI
4376,Viking Brewpub,brewpub,42.9166357,-89.2188242,Dane,WI
4377,Vintage Brewing Co,brewpub,43.0517163253012,-89.4726634457831,Dane,WI
4378,Vintage Brewing Co,brewpub,43.2820804,-89.7180892,Sauk,WI
4379,Water Street Brewery,micro,43.0447248,-87.9112223,Milwaukee,WI
4380,Water Street Brewery - Oak Creek,brewpub,42.90064865,-87.9121000699205,Milwaukee,WI
4381,West Bend Lithia Beer Co,contract,43.4313618830334,-88.1577515345107,Washington,WI
4382,Westallion Brewing Company,micro,43.0113052505337,-88.0027164974316,Milwaukee,WI
4383,Wisconsin Brewing Co,regional,42.9688832,-89.5089549402501,Dane,WI
4384,Working Draft Beer Company,micro,43.0833378,-89.3652802,Dane,WI
4385,Accomplice Beer Company,brewpub,41.130063,-104.819296,Laramie,WY
4386,Altitude Chophouse and Brewery,brewpub,41.31038565,-105.5953366,Albany,WY
4387,Big Lost Meadery and Brewery,micro,44.2866583,-105.5046114,Campbell,WY
4388,Borderlands Brewing Co,micro,32.2233468061147,-110.967630483658,Pima,AZ
4389,Loco Patron Mexican Brewery,brewpub,33.6216475,-111.897770741602,Maricopa,AZ
4390,Scottsdale Beer Company,brewpub,33.5828595,-111.8951852,Maricopa,AZ
4391,The Address Brewing / 1702 Beer & Pizza,micro,32.23567665,-110.946585309028,Pima,AZ
4392,New Province Brewing Company,micro,36.3553520033412,-94.1327921626482,Benton,AR
4393,Coal Creek TAP,micro,41.3110557847974,-105.595218404732,Albany,WY
4394,Danielmark's Brewing Company,micro,41.1353481538168,-104.813937743664,Laramie,WY
4395,Freedom's Edge Brewing,micro,41.1312296907851,-104.81695611293,Laramie,WY
4396,HeadStrong Brewery,micro,42.760255205258,-105.384208250914,Converse,WY
4397,Lander Brewing Co,brewpub,42.8348632,-108.739316,Fremont,WY
4398,Library Sports Grill and Brewery,brewpub,41.3093843,-105.594711797678,Albany,WY
4399,Luminous Brewhouse,micro,44.8029717346939,-106.953486,Sheridan,WY
4400,Melvin Brewing Co,micro,43.4785977755102,-110.761857836735,Teton,WY
4401,Mishap! Brewing Company,micro,44.3457000865667,-106.698501170831,Johnson,WY
4402,One Eyed Buffalo Brewing Company LLC,brewpub,43.6460915815267,-108.210788288396,Hot Springs,WY
4403,Pat O'Hara Brewing Company,brewpub,44.526782651335,-109.058375028327,Park,WY
4404,Roadhouse Brewing Company,micro,43.4634604115665,-110.796319887865,Teton,WY
4405,Square State Brewing,micro,41.5862471358629,-109.220640394571,Sweetwater,WY
4406,WYOld West Brewing Company,brewpub,44.7545199305948,-108.757481305962,Park,WY
4407,14 Cannons Brewing Company,micro,34.15334,-118.802397,Los Angeles,CA
4408,Alpine Beer Company,brewpub,32.9167796,-117.113975,San Diego,CA
4409,Angry Horse Brewing,micro,34.0084152,-118.1003743,Los Angeles,CA
4410,Automatic Brewing Co. / Blind Lady Alehouse,brewpub,32.763588,-117.120151,San Diego,CA
4411,Bay City Brewing Co.,micro,32.7580759,-117.211783346257,San Diego,CA
4412,BJs Restaurant & Brewery - West Covina,brewpub,34.0729895180052,-117.886798829661,Los Angeles,CA
4413,Bootleggers Brewery,micro,33.8674125344355,-117.908009484784,Orange,CA
4414,Border X Brewing,micro,32.6982174013939,-117.139754116945,San Diego,CA
4415,Bravery Brewing,micro,34.6582797,-118.1456072,Los Angeles,CA
4416,Brewery In Planning - Elk Grove,planning,38.4087993,-121.3716178,Sacramento,CA
4417,"Bruery, The",micro,33.8623093,-117.8791616,Orange,CA
4418,Canyon Club Brewery,planning,37.834897,-122.12883,Contra Costa,CA
4419,Canyon Lakes Golf Course & Brewery,brewpub,37.7711485569157,-121.947880000014,Contra Costa,CA
4420,Cold Water Brewery and Grill,brewpub,38.925231,-119.986213,El Dorado,CA
4421,Crooked Lane Brewing Co,micro,38.9086988790416,-121.076938366006,Placer,CA
4422,Dark Sea Cinema And Brewery,planning,37.8044557,-122.2713563,Alameda,CA
4423,Draughtsmen Aleworks,micro,34.4314617171717,-119.875990868687,Santa Barbara,CA
4424,Eel River Brewing Co,micro,40.5787419613881,-124.152447104672,Humboldt,CA
4425,Faction Brewing Co,micro,37.7866722,-122.3097077,Alameda,CA
4426,Figueroa Mountain Brewing,regional,34.61068975,-120.202222556244,Santa Barbara,CA
4427,Flatland Brewing Company,micro,38.376847113657,-121.356768554505,Sacramento,CA
4428,Gridlock Brewing Co,contract,37.6925177182377,-121.766979126043,Alameda,CA
4429,Hare In the Forest,micro,39.3362393422819,-123.12527033557,Mendocino,CA
4430,Helix Brewing Co,micro,32.771907,-117.023442,San Diego,CA
4431,HopSaint Brewing Company,brewpub,33.8577324,-118.367733,Los Angeles,CA
4432,Idyllwild Brewpub,brewpub,33.7436194950938,-116.71129596075,Riverside,CA
4433,Iron Springs Pub & Brewery,brewpub,37.9867011101135,-122.586252472669,Marin,CA
4434,Mare Island Brewing Co.,brewpub,38.0998706,-122.2631011,Solano,CA
4435,JT Schmids Restaurant & Brewery,brewpub,33.8056683,-117.8770639,Orange,CA
4436,Karl Strauss Brewing Co - La Jolla,brewpub,32.8467900923526,-117.27421410957,San Diego,CA
4437,Kuracali Inc,proprietor,33.11493,-117.315852,San Diego,CA
4438,Laguna Beach Beer Co,micro,33.6360352824446,-117.610819350163,Orange,CA
4439,Lake Tahoe AleWorX,micro,38.9147620899163,-120.001995680535,El Dorado,CA
4440,Midnight Jack Brewing Company,micro,33.204836,-117.304737,San Diego,CA
4441,Napa Valley Brewing Co/ Calistoga Inn,brewpub,38.5769344444444,-122.579631222222,Napa,CA
4442,Novel Brewing Company,micro,37.837819,-122.282003,Alameda,CA
4443,Old Hangtown Beer Works,micro,38.6075491,-121.264149,Sacramento,CA
4444,Pacific Plate Brewing Co,micro,34.1492456,-118.0010497,Los Angeles,CA
4445,Phantom Ales,brewpub,33.8540325,-117.8667466,Orange,CA
4446,Pizza Port Ocean Beach,brewpub,32.74799385,-117.250359241478,San Diego,CA
